,TITLE,TIME,DESCRIPTION,CONTENT,year,month,day,hour,status,10,12,2018,2019,7nm,8150,855,ces,computex,facebook,finfet,mashdigi,mwc,qualcomm,sm8150,snapdragon,一款,三星,不過,今年,今年底,仍無法,仍維持,以現,作為,使用,傳聞,先前,全新,公布,分享,刊登,則是,包含,原文,可能,台積電,合作,同時將,名為,名稱,型號,多常,媒體,宣布,將以,將與,就是,常時,年底,廠商,應用,應該,或是,所指,所能,手機,打造,技術,指稱,授權,採用,接下,推出,提交,揭曉,文件,新款,新聞,明年,是否,更多,更多常時,最快,期間,機處,正式,消息,版本,理器,甚至,產品,目前,知曉細節,確定,確認,筆電,筆電產品,等到,維持,網獲,聯合,聯盟,至於,藍牙,規範,認證,資訊,轉載,連接,連網,階段,預期,預計,首波
242,農曆年前賣壓重 阿文師：本夢比概念股出現機率高,2019-01-16,台積電（2330）明（17）日法說會，今（16）日開跌而拉低大盤指數，品豐大中華投顧總經理連乾文（阿文師）表示，台積電...,"台積電（2330）明（17）日法說會，今（16）日開跌而拉低大盤指數，品豐大中華投顧總經理連乾文（阿文師）表示，台積電應有利空出盡機會，農曆年長假前釋股賣壓及丙種結帳都會有壓力，本夢比概念股估有活蹦亂跳機會，以5G、遊戲軟體個股為主軸，大盤指數應在9,900~9,600點區間整理。 
連乾文表示，雖匯豐預估台積電第1季衰退20%，但7nm高通AMD訂單回籠也是不爭事實，應有利空出盡機會。 
南亞科（2408）及大立光（3008）法說會後，股價都出現漲升。 
雖外資接連降目標價，但大立光股價卻逆勢上漲，因股價跌幅已多，加上三鏡頭市場還是很認同。群智諮詢（Sigmaintell）最新發表的報告預測，2019年全球支援三鏡頭的智慧手機，出貨量估約2.35億支，其中，華為滲透率達31％、三星約16％、蘋果約20％，表示成長趨勢是被認同的。 
近期可關注題材包括英脫歐協議被否決，英面臨不信任投票、台積電明日法說會以及美國第1季財報公告。 
觀盤方向可留意遊戲軟體反彈力道，例如，大宇資、網龍、傳奇及鈊象等股，此外，5G概念股擴及周邊撐盤力道，例如，智易、中磊與訊芯等股。",2019,1,16,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
243,打趴供應鏈 禁華為一場豪賭？,2019-01-17,蔡政府正式開啟對抗北京的戰鬥模式：禁止華為！工研院開出第一槍，ＮＣＣ也呼應，可預期的是，接下來許多政府部會跟進。第一波直接影響的，將是華為概念股上市公司及看壞股市未來，股民到時更可能哀鴻遍野，國人該如何面對這次的災難？,"工研院日前對內部員工公告，指出工研院為國家科技研發單位，許多研發內容涉及機密，為維護資訊安全，遵循政府政策，若使用華為手機，將無法使用工研院的無線內部網路。 （美聯社資料照片） 分享   facebook      
蔡政府正式開啟對抗北京的戰鬥模式：禁止華為！工研院開出第一槍，ＮＣＣ也呼應，可預期的是，接下來許多政府部會跟進。第一波直接影響的，將是華為概念股上市公司及看壞股市未來，股民到時更可能哀鴻遍野，國人該如何面對這次的災難？ 
蔡政府為了擁抱美國，加入美中貿易戰腳步，以夥伴自居跟進禁止華為。至於影響多少上市公司或打趴多少台灣股民，只能說兩害相權之下，該犧牲就犧牲，所謂相忍為國？ 
辜寬敏曾說過，如果因為韓國瑜講發大財就投給他，「這種年輕人我實在看不起」；這就是推動台獨工作者的共同心態，你要懷抱獨立建國的熱情理想及抗中的正義感！這樣的思維邏輯凸顯：即使引發兩岸緊張，只要目標正確，就算犧牲上市公司、經濟發展也不足為惜？ 
很多人記得，由於美中貿易戰，去年十二月六日是華為概念股最慘的一天，當日估計兩岸三地陸港台概念股市值蒸發五千億元。手機類股包括台積電、聯發科、大立光等八支股票，以及網通類股鴻海等十一支股票全面狂跌、應聲倒地！對台灣廠商而言，這將是嚴苛考驗與難關，或許對於美國來說，只要能重挫中國，傷及無辜也是沒辦法；但對於應盡保護人民的我們政府來說，這樣的權衡到底是情非得已的無奈？還是飆速過頭的無視？ 
《彭博》報導指出，台灣將可能成為美中貿易戰獲利者，讓避險的中外廠商進駐；然而仍有許多障礙要克服以及準備工作。但蔡政府似乎又犯了想短期獲利、急功好利的心態，先開幹再說。就像非核家園一樣，在所有因應措施都未能遞補之際，直接訂出二○二五非核目標！ 
禁止華為所發生的損失與牽動影響，政府要如何處理？如何要求所有公司放棄華為的供應鏈？爾後如何監控政府部門成員？未來進出公務部門是否要搜身檢查？莫非可透過立法院多數訂出針對華為量身製作的國安法條？再延伸訂定罰則或行使法？ 
蔡政府與民進黨就像是失控般，二○一八縣市大敗，不服氣？公投結果，不算數？選票趨勢，不當一回事？當人民想要兩岸和平、過好日子，蔡政府就是我行我素、要往對撞的方向前進！ 
看來二○二○年之前蔡政府的躁進作為仍會不斷發生。但仍提醒執政黨：美國的大腿真的不好抱，除了距離真的很遠，加上過去幾次「棄台論」，想要豪賭似乎真的太過樂觀與任性了！ 
",2019,1,17,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
244,台股盤中震盪小跌 權值股熄火,2019-01-16,台指期今天結算，在台積電與股王大立光等權值股走勢趨緩下，指數震盪小跌,"台指期今天結算，在台積電與股王大立光等權值股走勢趨緩下，指數震盪小跌。 
至10時49分，大盤指數來到9788.79點，跌17.25點，成交量約新台幣481億元。 
傳統產業股今天漲跌互見，隨著台塑化股價走弱，油燃類股指數重挫逾1%，表現相對疲弱，還有生醫類股指數重挫超過1%，其餘類股指數漲跌波動幅度並不大。 
電子類股指數在平盤上下震盪，太陽能族群在產品報價走揚，營運轉機題材發酵下，股價齊揚，茂迪與太極能源股價同步強攻漲停，其餘太陽能股股價漲幅也多逾5%，為表現最亮眼的族群。 
反觀台積電等權值股股價表現相對疲弱，台積電盤中一度達218元，跌幅約1.35%；大立光一度達3565元，跌幅約0.97%。台股至10時49分，大盤指數來到9788.79點，跌17.25點，成交量約新台幣481億元。聯合報系資料照／記者陳柏亨攝影 分享   facebook",2019,1,16,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
245,蘋果砍財測 蘋概股去年12月營收弱,2019-01-10,蘋果砍財測，蘋果供應鏈普遍受到牽連，12月營收數字不好看。市場人士指出，蘋概股今年上半年的數字不會太好看，可能要看下半...,"蘋果砍財測，蘋果供應鏈普遍受到牽連，12月營收數字不好看。市場人士指出，蘋概股今年上半年的數字不會太好看，可能要看下半年的投資機會。不過，股價如果跌深，反而是撿便宜的機會。 
以股王大立光來說，不論是去年12月或第4季合併營收，下滑幅度都達兩位數。去年12月營收月減19.5%，年減33.8%；去年第4季合併營收季減23.9%，年減22.7%。大立光10日股價收3,280元，下跌55元，遠比大盤弱勢，也不及電子指數。同為鏡頭供應商的玉晶光，營收跌幅也是兩位數。 
在金屬機殼方面，可成10月營收創歷史新高之後，連續兩個月衰退，且12月營收數字幾乎只有10月的一半，月減逾30%，年減28%；第4季營收季增16.2%，但年減11%。雖然去年總營收仍創歷史新高，但第4季需求疲軟，導致旺季不旺，預期第1季淡季現象將更明顯。和碩去年營收同樣創歷史新高，但12月營收同樣已現弱勢。 
在印刷電路板（PCB）族群中，欣興及台郡去年全年營收都歷史新高，但12月營收數字都不佳。欣興12月營收月減逾18%，年減6.6%；台郡12月營收月減34.7%，年減44.6%。臻鼎-KY與嘉聯益的數字也不好看。 
在蘋概股中，鴻海的表現顯得出色，12月營收逆勢月成長2.9%，雖然年減8.3%，但仍創歷史次高；第4季營收季增31.5%，年增4.6%。鴻海12月營收創歷史次高，第4季創歷史新高，主要是因為降低蘋果產品的比重，來自運算產品線的貢獻度提升。鴻海10日股價跌0.6元，收69.3元。",2019,1,10,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
246,大立光業績淡 外資恐再降目標價,2019-01-10,"外資法人指出，大立光昨（10）日釋出的展望符合保守派機構預期，但低於樂觀派預估，不排除有機構對其展望與目標價再做下修。由於大立光日前跌破3,000元後，近期又回到3,300元附近，波段已漲約一成，考量本季營收仍不見起色、甚至可能下探五年同期新低，宜提防走勢重新轉弱。","外資法人指出，大立光昨（10）日釋出的展望符合保守派機構預期，但低於樂觀派預估，不排除有機構對其展望與目標價再做下修。由於大立光日前跌破3,000元後，近期又回到3,300元附近，波段已漲約一成，考量本季營收仍不見起色、甚至可能下探五年同期新低，宜提防走勢重新轉弱。 
大立光去年底以來，營收、展望便逐步下滑，外資圈普遍預期，iPhone和非蘋機種需求是股王營運的兩大壓力，不過各家對第1季看法仍分歧。保守派預估，大立光首季營收僅70億到80億元，樂觀派則估逾百億元。隨著昨日展望出爐，法人認為，靠攏保守派的機率高。 
外資法人並補充，若一如保守券商預期，也預告股王本季營收將創2014年來的五年新低，當年大立光首季營收為68億元，其後都有80億元到百億元的水平。 
不過，外資也說，大立光今年最壞情況可望落在第1季，第2季起走升，第3季達到高峰。後市進一步關注一、MWC展旗艦機採用多鏡頭狀況，二、大陸新一批手機拉貨，三、新產品7P鏡頭放量程度，四、新款iPhone的鏡頭設計。 
歐系外資認為，大立光7P鏡頭出貨若優於預期，有機會抵銷部分淡季利空，配合華為新款P20、Mate20主打三鏡頭，Oppo、Vivo、小米等一、二線品牌跟進機率高，以及昨日法說會上，公司高層釋出持續針對客戶3D感測結構光發射端研發全塑解決方案，長期受惠多鏡頭、3D感測趨勢不變。",2019,1,10,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
247,經濟解析／大立光接單動向 透露兩大訊息,2019-01-10,大立光(3008)10日召開法說會，執行長林恩平坦言，1月營收預估約與去年12月差不多，2月受農曆年假期影響，將會有較...,"大立光(3008)10日召開法說會，執行長林恩平坦言，1月營收預估約與去年12月差不多，2月受農曆年假期影響，將會有較大的下滑，在接單上，目前仍以高階產品較多，至於光學屏下指紋及3D 感測（3D sensing）鏡頭，只要價格合理也會接單，法人認為，從大立光的策略來看，可推測今年上半年的的市場的確是很淡，在跨入光學屏下指紋市場後，將給競爭對手帶來相當大的壓力。 
大立光去年第4季旺季不旺，單季毛利率跌破70%，下滑至69.44%，季減1.9個百分點，較去年第3季歷史新高的71.34%低，寫下歷史次高，較外資原預期恐不到50%還優，稅後純益64.79億元，季減22.6%，每股純益48.3元；累計去年合併營收499.52億元，年減5.97%，合併毛利率68.77%，年減0.6個百分點，稅後純益243.7億元，年減6.18%，每股純益181.68元，較前年193.65 元年減5.3%。 
林恩平表示，公司是接單生產，目前還無法評論第 1季的情況，目前產品仍以高階產品較多，中低階產品很少，今年3鏡頭產品比往年多，工程能力比較高的前鏡頭、潛望式鏡頭、7P（7片塑膠片鏡片）設計產品等都已開始出貨。 
較引來法人關注的是，去年10月法說會時曾針對光學屏下指紋辨識指出並非是大立光定調的市場，但林恩平今日則是透露，在屏下光學指紋辨識及3D感測鏡頭部分，如果是規格設計較高的產品，只要價格合理也會接。 
法人認為，大立光的策略修正，可以合理推測兩個可能，一是今年上半年的市場真的很淡，因此願意搭配原有的鏡頭產品，接下屏下光學指紋辨識的訂單，如果大立光真的跨足這塊領域，將對原本有意爭取手機大廠訂單的對手造成相當大的壓力。 
證券分析師張陳浩坦言，大立光法說會釋出的產業訊息並不是很好，但是股價在跌深後近日站上月、季線，在中長線布局來看，3000元以下倒三角形的買進時機浮現，今日股價雖下跌，但仍守穩在季線之上，且成交量縮到非常小，是屬於強勢拉回的表現，只要能守在季線之下，在整理過後有機會再攻。 
他強調，台股大盤指數目前還是要看美股的臉色，如果想要有紅包行情，必須要有領頭羊出來領攻，以大立光的線型來看，有機會成為大盤領攻的要角，帶領蘋概股反攻，市場期待的元月行情或許還有一波的機會。",2019,1,10,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
248,大立光：今年3顆鏡頭比往年多 擴產計劃不變,2019-01-10,大立光今天舉行線上法人說明會，公布2018年每股盈餘（EPS）為181.68元，為歷史次高。大立光執行長林恩平表示，今年...,"大立光今天舉行線上法人說明會，公布2018年每股盈餘（EPS）為181.68元，為歷史次高。大立光執行長林恩平表示，今年3顆鏡頭的確比往年多，新科技祕密產品有機會提前在今年底、明年初出貨。 
全球智慧型手機面臨需求疲弱困境，大立光去年第4季出現罕見旺季不旺現象，市場對2019年景氣存在相對悲觀看法。法人關心大立光後續擴產進度，林恩平表示，擴產進度還是照常，產能會以逐步開出的方式拉高，目前整體進度跟規劃與去年並沒有改變。另外，招工目前還是持續。 
展望第1季，林恩平表示，今年1月營收預估與去年12月持平，2月可能會較1月下滑，春節假期工作天數較少是原因之一。至於後續手機市場需求，還是要看終端銷售狀況，大立光無法預估。 
眾所矚目的新客戶三星的出貨狀況，林恩平指出，三星產品去年已開始出貨，至於量當然希望客戶能多拉貨，但還是要看市場銷售端的狀況。 
就智慧型手機鏡頭產品規格趨勢，林恩平明確表示，今年3顆鏡頭的確有比往年多，7P（7片塑膠片鏡片）設計產品去年就開始交貨，3顆鏡頭的配置上看來有可能全數用7P鏡頭。 
針對近來討論度高的光學屏下指紋辨識，去年10月法說會時林恩平定調非大立光市場，但今天表示，包括光學屏下指紋及3D 感測（3D sensing），這二種新應用都有在做，只要價格、毛利率合理都有機會接單。其中，3D Sensing的應用目前還是以手機應用為主，前鏡頭採用的3D Sensing小鏡頭去年就開始出，預估今年會成長。 
至於先前預告的2020年新科技（祕密武器）的進度，林恩平表示，目前與大部分客戶均在設計中，最快今年底或明年初有機會開始出貨。",2019,1,10,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
249,台積電翻紅撐盤 台股收跌17.62點,2019-01-10,台股逢高賣壓出籠，今日開低後，指數皆落在平盤下震盪，權值股續航力不佳，終場下跌17.62點，指數收在9720.69，成交...,"台股10日開低，指數皆落在平盤下震盪，權值股續航力不佳，終場下跌38.11點，指數收在9700.2。 聯合報系資料照／記者陳柏亨攝影 分享   facebook      
台股逢高賣壓出籠，今日開低後，指數皆落在平盤下震盪，權值股續航力不佳，終場下跌17.62點，指數收在9720.69，成交金額為874.31億。 
台灣50成分股，盤中表現空方氣盛，但午盤過後買盤回溫，台積電盤中由黑翻紅，收盤小漲0.5元，股價為216元，不過大立光今日舉辦法說會，股價卻跌落3300元關卡，收在3280元，鴻海也表現疲軟，收盤小跌0.8%，收在69.3元，連帶影響蘋概股表現，指標股可成午盤後再次翻黑，下跌0.7%，收在212元，台郡則擴大跌勢，下跌2.4%，收在68.3元。 
另外，昨日漲多的被動元件及矽晶圓則是呈現漲跌互見，尤以信昌電盤中翻黑，股嘉下跌2.1%，跌勢最重，華新科亦是開低走低，跌幅近2%，漲價概念股中的環球晶、中美晶、國巨還力守在平盤之上，漲幅介於0.6%~3%間。 
法人認為，台股今日走弱，主要是因為漲多賣壓出籠，雖然市場對於美中貿易大戰的對為樂觀其成，美股也因此走強四大指數周三收紅，不過值得留意的是，美中雙方都還未進入敲定協議，而且在敏感議題上，雙方也都沒有讓步跡象，因此是否如市場預期樂觀，建議還是保守看待。 
台新投顧副總黃文清則表示，雖然台股元月行情晚一步展開，但市場樂觀看待中美貿易戰談判結果，且美國聯準會公布最新利率政策會議紀錄也釋出鴿派訊號，料短線台股將延續反彈格局，挑戰萬點關卡。",2019,1,10,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
250,台股量縮整理 尾盤電金翻紅守住9700點,2019-01-10,台股今天量縮整理，終場電金翻紅，守住9700點關卡之上。法人表示，台股短線在9650點到9900點來回震盪，中長期看法保...,"台股今天量縮整理，終場電金翻紅，守住9700點關卡之上。法人表示，台股短線在9650點到9900點來回震盪，中長期看法保守，類股輪動相對快。 
台股今天呈現量縮整理格局，遇到季線約9750點反壓，在平盤下震盪整理，力守9700點關卡，尾盤電子金融翻紅，大盤守住9700點關卡和月線約9648點之上。 
終場加權股價指數收在9720.69點，下跌17.62點，跌幅0.18%，成交值相對萎縮來到新台幣874.31億元，電子股小漲0.07%，金融股小漲0.05%。 
主要蘋概股漲跌互見，股王大立光終場收在3280元，跌1.65%。台積電終場收在216元，小漲0.23%。鴻海收在69.3元，跌0.86%。可成收在212元，跌0.7%。 
日月光投控終場收在57元，漲1.24%。聯發科收在平盤226元。 
被動元件族群國巨收在304.5元，小漲0.33%，華新科收在154.5元，跌1.9%。 
金控股國泰金收在45.85元，跌0.22%，富邦金收在46.9元，跌0.32%，中信金收在20.2元，跌0.25%。 
第一金投顧董事長陳奕光指出，台股今天遇到季線反壓，明天有機會再突破季線，短線可進一步挑戰9800點大關，預期台股在農曆春節封關前，有機會上攻9800點到9900點區間。 
不過，他指出，下週台股可能遇到賣壓，主要是近日台股已經反彈近400點，台股若突破季線，不排除回檔9650點整理。 
觀察大環境對台股影響，陳奕光表示，美中貿易戰進入初步和談、國際油價落底反彈帶動原物料類股走揚、融資減少等因素有利台股反彈。 
從個股來看，多達50幾家上市櫃公司去年12月營收創新高，有利個股股價上揚。此外，新台幣匯率緩升，避險資金逐步回流台股，資金行情可期，陳奕光預估台股短線在9650點到9900點來回震盪。 
展望中長期，陳奕光對台股看法相對保守，認為須觀察製造業採購經理人指數（PMI）、進出口狀況、是否通縮等因素，不排除台股中長期再回測前波低點，類股輪動相對快。",2019,1,10,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
251,台股下跌17.62點 三大法人賣超1.2億,2019-01-10,"台股今（10）日開低量縮震盪整理，終場以9,720.69點作收，下跌17.62點，成交874.31億元；三大法人賣超1...","台股今（10）日開低量縮震盪整理，終場以9,720.69點作收，下跌17.62點，成交874.31億元；三大法人賣超1.2億元，僅外資賣超7.45億元，投信及自營商則是買超。 
統計三大法人買賣超情況，外資及陸資（不含外資自營商）賣超7.45億元，投信買超1.98億元，自營商買超（合計）4.26億元，其中自營商（自行買賣）買超2.96億元，自營商（避險）買超1.3億元。 
台股今日以9,731.11點開出，一度下探至9,683.2點，股王大立光(3008)將在盤後召開法說會，但股價走弱，鴻海也是下跌，台積電開小紅後一度翻黑，終場收上紅盤，以216元作收，收斂指數跌幅，守住9,700點關卡，終場以9,720.69點作收，下跌17.62點，跌幅0.18%。",2019,1,10,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
252,三款iPhone 傳本季減產10％,2019-01-10,蘋果正在縮減三款新iPhone的生產計畫。日經新聞報導，蘋果已要求供應商本季減產10%，可見繼一周前調降上季營收預測後，本季營收也不樂觀。,"蘋果正在縮減三款新iPhone的生產計畫。日經新聞報導，蘋果已要求供應商本季減產10%，可見繼一周前調降上季營收預測後，本季營收也不樂觀。 
儘管蘋果砍單消息不斷，但隨美中貿易戰協商有望正向發展，蘋概股大立光、台積電昨（9）日股價強彈，外資法人均連三日買超，頗有利空出盡味道。 
蘋概股成為昨天大盤大漲指標，大立光大漲逾6%，收3,335元，翻越月線之上。大立光預計今天召開法說會，釋出最新營運展望，被視為蘋概股風向球指標。台積電昨上漲逾2%、收215.5元，居台股昨天成交值之冠。 
日經新聞引述知情人士報導，蘋果上個月底已要求供應商在今年1至3月生產的新款iPhone數量，要比原先計畫少。這是蘋果兩個月來兩度縮減旗艦機種計畫產量。蘋果在對供應商發出減產通知後，才在本月2日下修上季營收預測。 
消息人士指出，削減產量的對象涵蓋了iPhone三款新機XS Max、XS和XR。據了解，每家供應商下修程度不一，視各家供應款式而定。根據這項修正計畫，包含所有舊款和新款iPhone在內，第1季產量將從原先計畫的4,700萬到4,800萬支，減至4,000萬到4,300萬支。 
這個數字比去年第1季的iPhone銷售數量5,221萬支大幅減少逾20%。不過，報導表示，實際銷售下滑幅度可能不會這麼大，因為還需考慮庫存和需求的誤差。蘋果在上次財報發表會宣布，將不再公布iPhone出貨數字。 
去年11月初，日經率先報導，蘋果已通知主要供應商鴻海與和碩，取消增產iPhone XR的計畫，並告知另一家供應商緯創，不必再為支援增產該手機做準備。在日經報導後，多家蘋果供應商都紛紛下修上季營收預測。 
 分享   facebook",2019,1,10,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
253,法說周起跑 台股9700觀望,2019-01-10,"儘管美股四大指數收紅，但台股仍受到早一步開盤的日股影響，指數回落到平盤之下，台灣50成分股空方氣盛，包括蘋概三雄台積電、鴻海、大立光氣色欠佳，加權指數受此拖累數度失守9,700點關卡。","儘管美股四大指數收紅，但台股仍受到早一步開盤的日股影響，指數回落到平盤之下，台灣50成分股空方氣盛，包括蘋概三雄台積電、鴻海、大立光氣色欠佳，加權指數受此拖累數度失守9,700點關卡。 
台股今日終場收在9720.69點，下跌17.62點，成交量874.31億元。 
台股權值股普遍以下跌開出，其中今日舉辦法說會的大立光，股價跌破3,300元關卡，鴻海及台積電也表現相對弱勢，蘋概股受此拖累，指標性個股可成、臻鼎、台郡表現弱勢。 
另外，昨日漲多的被動元件及矽晶圓則是呈現漲跌互見，尤以華新科開低走低跌幅達3.1%，跌勢頗重；信昌電盤中雖一度翻紅，但買盤力道不足，股價跌幅亦逾3.7%，漲價概念股剩下環球晶、中美晶、國巨還力守在平盤之上，漲幅介於0.6%~3%間。 
觀察盤面焦點股，以營收強勢股表現較為搶眼，包括中美晶、環球晶、南亞科、事欣科等股，盤中漲幅介於2%~7%，另外法人力挺股瀚宇博、良維漲幅也有2%以上水準。 
法人認為，台股今日走弱，主要是因為漲多賣壓出籠，雖然市場對於美中貿易大戰的發展樂觀，美股也因此走強，四大指數周三收紅，不過值得留意的是，美中雙方都還未進入敲定協議，而且在敏感議題上，雙方也都沒有讓步跡象，因此是否如市場預期樂觀，建議還是保守看待。",2019,1,10,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
254,遇季線反壓守住9700點 台股盤中站穩月線上,2019-01-10,台股盤中量縮整理，在9700點附近震盪，遇季線反壓，仍站穩月線之上。法人表示，台股今天收盤能站穩月線之上，有機會續整理挑...,"台股今天盤中遇到季線約9750點反壓，指數在平盤下約9700點附近區間震盪。 聯合報系資料照／記者陳柏亨攝影 分享   facebook     台股盤中量縮整理，在9700點附近震盪，遇季線反壓，仍站穩月線之上。法人表示，台股今天收盤能站穩月線之上，有機會續整理挑戰季線反壓。 
美國股市連續第4個交易日收紅，不過，台股今天盤中遇到季線約9750點反壓，指數在平盤下約9700點附近區間震盪，呈現量縮整理格局，仍站穩月線約9648點之上。 
到10時20分，台股加權指數來到9712.15點，下跌26.16點，跌幅0.27%，成交值相對萎縮來到新台幣382.96億元。電子股盤中跌0.2%，金融股跌0.19%。 
主要電子權值股盤中整理休息，其中蘋概股台積電力守平盤215.5元，股王大立光來到3300元，跌1%，鴻海來到69.2元，跌1%。日月光投控來到56.6元，小漲0.53%。 
被動元件族群國巨來到306元，漲0.8%。華新科來到154.5元，跌1.9%。 
金控股國泰金、富邦金、中信金在平盤下整理。 
國泰證期顧問處協理簡伯儀表示，台股今天量縮整理，預估量能大約在900多億元，盤中雖遇到季線反壓，不過若今天台股收盤能站穩月線之上，有機會整理挑戰季線反壓。",2019,1,10,0,1,1,1,1,2,1,3,2,1,1,1,1,1,1,4,1,5,3,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1
